modelo,tipo,imagen_idx,paso,prob
Swin,pixel_flipping,3,5,0.5831819176673889
Swin,pixel_flipping,3,6,0.6299108266830444
Swin,pixel_flipping,3,7,0.6128345727920532
Swin,pixel_flipping,3,8,0.5907086730003357
Swin,pixel_flipping,3,9,0.6102784872055054
Swin,pixel_flipping,3,10,0.6351800560951233
Swin,pixel_flipping,3,11,0.6265110969543457
Swin,pixel_flipping,3,12,0.6486781239509583
Swin,pixel_flipping,3,13,0.5811158418655396
Swin,pixel_flipping,3,14,0.5311948657035828
Swin,pixel_flipping,3,15,0.5451568961143494
Swin,pixel_flipping,3,16,0.5636634230613708
Swin,pixel_flipping,3,17,0.578136682510376
Swin,pixel_flipping,3,18,0.4806134104728699
Swin,pixel_flipping,3,19,0.4101383090019226
