modelo,tipo,imagen_idx,paso,prob
BEiT,insertion,1,20,0.923251211643219
BEiT,insertion,1,21,0.9329502582550049
BEiT,insertion,1,22,0.9548611640930176
BEiT,insertion,1,23,0.9550459384918213
BEiT,insertion,1,24,0.9463378190994263
BEiT,insertion,1,25,0.9416040182113647
BEiT,insertion,1,26,0.9469683170318604
BEiT,insertion,1,27,0.9445371031761169
BEiT,insertion,1,28,0.9454204440116882
BEiT,insertion,1,29,0.944821834564209
BEiT,insertion,1,30,0.9547016024589539
BEiT,insertion,1,31,0.9642861485481262
BEiT,insertion,1,32,0.9656089544296265
BEiT,insertion,1,33,0.9605985879898071
BEiT,insertion,1,34,0.9630160927772522
BEiT,insertion,1,35,0.9691163301467896
BEiT,insertion,1,36,0.9697180390357971
BEiT,insertion,1,37,0.9679879546165466
BEiT,insertion,1,38,0.9677118062973022
BEiT,insertion,1,39,0.9718566536903381
BEiT,insertion,1,40,0.9726292490959167
BEiT,insertion,1,41,0.9696107506752014
BEiT,insertion,1,42,0.9693719148635864
BEiT,insertion,1,43,0.9766921997070312
BEiT,insertion,1,44,0.9809132218360901
BEiT,insertion,1,45,0.982609748840332
BEiT,insertion,1,46,0.9826002717018127
BEiT,insertion,1,47,0.9793654680252075
BEiT,insertion,1,48,0.9834639430046082
BEiT,insertion,1,49,0.985397458076477
BEiT,insertion,2,0,0.33163782954216003
BEiT,insertion,2,1,0.8491169214248657
BEiT,insertion,2,2,0.8859387040138245
BEiT,insertion,2,3,0.9011735320091248
BEiT,insertion,2,4,0.9232118129730225
BEiT,insertion,2,5,0.9313358068466187
BEiT,insertion,2,6,0.9407713413238525
BEiT,insertion,2,7,0.9416942596435547
BEiT,insertion,2,8,0.9421395659446716
BEiT,insertion,2,9,0.9203811883926392
BEiT,insertion,2,10,0.9167882800102234
BEiT,insertion,2,11,0.9381445646286011
BEiT,insertion,2,12,0.9340276718139648
BEiT,insertion,2,13,0.931766927242279
BEiT,insertion,2,14,0.9384317994117737
BEiT,insertion,2,15,0.9023733735084534
BEiT,insertion,2,16,0.866061806678772
BEiT,insertion,2,17,0.9008617997169495
BEiT,insertion,2,18,0.9247362613677979
BEiT,insertion,2,19,0.9106858372688293
BEiT,insertion,2,20,0.9030250906944275
BEiT,insertion,2,21,0.9332576394081116
BEiT,insertion,2,22,0.928230881690979
BEiT,insertion,2,23,0.9390050172805786
BEiT,insertion,2,24,0.9164960980415344
BEiT,insertion,2,25,0.9514477252960205
BEiT,insertion,2,26,0.960364818572998
BEiT,insertion,2,27,0.9555472731590271
BEiT,insertion,2,28,0.9547545313835144
BEiT,insertion,2,29,0.9576036334037781
BEiT,insertion,2,30,0.9703785181045532
BEiT,insertion,2,31,0.9742782711982727
BEiT,insertion,2,32,0.9761490225791931
